setid,"Pressure, kPa","Temperature, K",Mole fraction of 1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,"Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
KoeLr,30000,338.15,0.6001,1265.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,338.15,0.8,1299.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,338.15,1,1324.1,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,348.15,0,996.7,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,348.15,0.2,1131.7,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,348.15,0.4,1208.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,348.15,0.6001,1257.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,348.15,0.8,1291.4,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,30000,348.15,1,1316.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,298.15,0,1034.5,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,298.15,0.2,1171.5,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,298.15,0.4,1249.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,298.15,0.6001,1298.8,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,298.15,0.8,1333.5,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,298.15,1,1358.8,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,308.15,0,1027.7,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,308.15,0.2,1164,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,308.15,0.4,1241.5,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,308.15,0.6001,1291.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,308.15,0.8,1325.7,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,308.15,1,1351,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,318.15,0,1020.7,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,318.15,0.2,1157.1,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,318.15,0.4,1234,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,318.15,0.6001,1283.3,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,318.15,0.8,1317.7,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,318.15,1,1343,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,328.15,0,1013.9,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,328.15,0.2,1149.7,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,328.15,0.4,1226.7,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,328.15,0.6001,1276.1,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,328.15,0.8,1310.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,328.15,1,1335.3,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,338.15,0,1006.7,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,338.15,0.2,1142.3,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,338.15,0.4,1219.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,338.15,0.6001,1268.5,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,338.15,0.8,1302.7,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,338.15,1,1327.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,348.15,0,999.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,348.15,0.2,1134.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,348.15,0.4,1211.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,348.15,0.6001,1260.9,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,348.15,0.8,1295,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,35000,348.15,1,1320,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,298.15,0,1036.7,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,298.15,0.2,1174.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,298.15,0.4,1251.8,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,298.15,0.6001,1301.7,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,298.15,0.8,1336.4,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,298.15,1,1362,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,308.15,0,1030,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,308.15,0.2,1166.7,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,308.15,0.4,1244.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,308.15,0.6001,1293.8,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,308.15,0.8,1328.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,308.15,1,1354.1,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,318.15,0,1022.9,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,318.15,0.2,1159.5,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,318.15,0.4,1236.8,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,318.15,0.6001,1286.3,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,318.15,0.8,1320.9,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,318.15,1,1345.9,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,328.15,0,1016.1,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,328.15,0.2,1152.1,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,328.15,0.4,1229.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,328.15,0.6001,1278.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,328.15,0.8,1313.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,328.15,1,1338.7,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,338.15,0,1008.9,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,338.15,0.2,1145.1,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,338.15,0.4,1221.9,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,338.15,0.6001,1271.6,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,338.15,0.8,1305.7,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,338.15,1,1330.9,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,348.15,0,1002,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,348.15,0.2,1137.3,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,348.15,0.4,1214.2,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
KoeLr,40000,348.15,0.6001,1264.1,Domanska et al. (2018e),Density,Liquid,ABigFi,CCCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-1-methylpyrrolidinium bis(trifluoromethanesulfonyl)imide,AAXZQi,OCCc1ccccc1,2-phenylethanol,,,
