setid,"Solvent: MolaLity of 1-butyl-3-methylimidazolium tetrafluoroborate, mol/kg","Temperature, K","MolaLity of ammonium 2-hydroxypropane-1,2,3-tricarboxylate, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ngUTL,0.05,288.15,0.1,100,1013.2,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,288.15,0.1993,100,1024.3,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,288.15,0.3027,100,1035.8,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,288.15,0.4023,100,1046.9,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,288.15,0.511,100,1059.1,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,288.15,0.604,100,1069.5,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,288.15,0.702,100,1080.4,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,288.15,0.804,100,1091.8,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,288.15,0.916,100,1104.3,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,288.15,0.994,100,1113,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,293.15,0.1,100,1012.1,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,293.15,0.1993,100,1023.2,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,293.15,0.3027,100,1034.7,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,293.15,0.4023,100,1045.9,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,293.15,0.511,100,1058,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,293.15,0.604,100,1068.3,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,293.15,0.702,100,1079.3,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,293.15,0.804,100,1090.6,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,293.15,0.916,100,1103.2,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,293.15,0.994,100,1111.8,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,298.15,0.1,100,1011,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,298.15,0.1993,100,1022.1,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,298.15,0.3027,100,1033.6,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,298.15,0.4023,100,1044.6,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,298.15,0.511,100,1056.8,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,298.15,0.604,100,1067.1,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,298.15,0.702,100,1078,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,298.15,0.804,100,1089.3,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,298.15,0.916,100,1101.8,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,298.15,0.994,100,1110.4,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,303.15,0.1,100,1009.8,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,303.15,0.1993,100,1020.8,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,303.15,0.3027,100,1032.2,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,303.15,0.4023,100,1043.3,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,303.15,0.511,100,1055.4,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,303.15,0.604,100,1065.7,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,303.15,0.702,100,1076.5,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,303.15,0.804,100,1087.8,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,303.15,0.916,100,1100.3,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,303.15,0.994,100,1108.9,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,308.15,0.1,100,1008.1,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,308.15,0.1993,100,1019.1,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,308.15,0.3027,100,1030.5,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,308.15,0.4023,100,1041.5,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,308.15,0.511,100,1053.6,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,308.15,0.604,100,1063.9,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,308.15,0.702,100,1074.7,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,308.15,0.804,100,1086,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,308.15,0.916,100,1098.4,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
ngUTL,0.05,308.15,0.994,100,1107,Kumar and Katal (2018b),Density,Liquid,AAuowU,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[NH4+].[NH4+].[NH4+],"ammonium 2-hydroxypropane-1,2,3-tricarboxylate",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AADYJk,O,water
